config_name,trial,time,h_dim,neighbor_quantile,k_neighbors,min_persistence
H0_q25_rmean_k10_p0.001,84,1.974507874999972,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,85,1.9761002919999555,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,86,1.967755249999982,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,87,2.0534366660001524,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,88,2.0131913339998846,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,89,1.9467647910000778,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,90,1.9920467500000996,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,91,1.9547806250000122,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,92,2.0005706249999093,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,93,1.9977249159999246,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,94,1.9735776249999617,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,95,1.995017166000025,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,96,2.138958875000071,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,97,2.0763427500000944,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,98,2.036132082999984,0,0.25,10,0.001
H0_q25_rmean_k10_p0.001,99,2.0472966249999445,0,0.25,10,0.001
H0_q25_rmean_k10_p0.1,0,1.9938557079999555,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,1,1.959391000000096,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,2,1.9924037910000152,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,3,1.9984856670000681,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,4,1.9448204169998462,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,5,1.9430064159998892,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,6,1.962740292000035,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,7,1.9741951660000723,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,8,1.9694843340000716,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,9,1.9581967499998427,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,10,2.0019979159999366,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,11,2.081346250000024,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,12,2.352014917000133,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,13,2.2534255000000485,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,14,2.096853583999973,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,15,2.0504204170001685,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,16,2.002262458999894,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,17,2.0291967080001996,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,18,1.9526707089999036,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,19,1.9671865000000253,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,20,1.971181500000057,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,21,1.9859715420000157,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,22,1.9742816250000033,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,23,2.0069830840000122,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,24,2.030077915999982,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,25,2.0103358339999886,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,26,1.966127583000116,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,27,2.0147247500001413,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,28,2.0568051660000037,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,29,2.0389643749999777,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,30,1.957674999999881,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,31,1.9825527910002165,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,32,1.943960708999839,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,33,1.959675500000003,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,34,1.9477979170001163,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,35,1.954156125000054,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,36,1.9688330409999253,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,37,1.9737788330000967,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,38,1.9575798749999649,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,39,1.9766512080000211,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,40,1.989763584000002,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,41,2.0704676670000026,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,42,1.9403787920000468,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,43,1.9794750829998975,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,44,2.0409714160000476,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,45,1.950325041999804,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,46,2.003299707999986,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,47,2.0061689579999893,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,48,1.9633373750000374,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,49,1.9850191659998018,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,50,1.9609931669999696,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,51,1.972910542000136,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,52,2.029528250000112,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,53,1.9565147499999966,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,54,1.997185083999966,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,55,1.9889900420000686,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,56,1.9527077079999344,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,57,1.9995464999999513,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,58,1.9740344580000055,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,59,2.063319999999976,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,60,2.0156792079999377,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,61,2.0024263749999136,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,62,2.0148218750000524,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,63,1.9576794170000085,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,64,1.9982311670000854,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,65,2.048958875000153,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,66,2.102011209000011,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,67,2.071266999999807,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,68,2.3112490830001207,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,69,2.038066082999876,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,70,2.0968128340000476,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,71,1.974795709000091,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,72,2.2369854169999144,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,73,2.17822225000009,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,74,2.1791660839999167,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,75,2.037300707999975,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,76,2.011376582999901,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,77,2.0084940829999596,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,78,2.0552349590000176,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,79,2.059255708999899,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,80,2.0771511660000215,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,81,2.30809291699984,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,82,2.1392247910000606,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,83,2.0998949590000393,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,84,2.0574499580000065,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,85,2.0622008749999168,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,86,2.118812917000014,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,87,2.076025583000046,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,88,2.0620618339999055,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,89,2.059953250000035,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,90,2.1618327090000093,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,91,2.054000750000114,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,92,2.184523790999947,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,93,2.1640815420000763,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,94,2.57965004100015,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,95,2.532362959000011,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,96,7.6529717079999955,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,97,2.069300083000144,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,98,2.133935875000134,0,0.25,10,0.1
H0_q25_rmean_k10_p0.1,99,2.1030777500000113,0,0.25,10,0.1
